2020-06-20 02:42:59.999000,0.9879994916995621,0,0.6404891113351415,-1.0
2020-06-20 02:43:59.999000,1.0103078894716921,0,0.6424059405502657,1.0
2020-06-20 02:44:59.999000,0.9983073811712541,0,0.6421163304574605,0
2020-06-20 02:45:59.999000,0.9863068728708161,0,0.6418268254408224,-1.0
2020-06-20 02:46:59.999000,1.008615270642946,0,0.6415374253989394,1.0
2020-06-20 02:47:59.999000,1.008615270642946,1,0.6412481302305204,1.0
2020-06-20 02:48:59.999000,0.9966147623425082,0,0.6407649558717511,0
2020-06-20 02:49:59.999000,0.9966147623425082,1,0.6402820537466608,0
2020-06-20 02:50:59.999000,0.9846142540420703,0,0.6397994234171491,-1.0
2020-06-20 02:51:59.999000,0.9846142540420703,1,0.6393170644459532,-1.0
2020-06-20 02:52:59.999000,0.9846142540420703,1,0.6388349763966377,-1.0
2020-06-20 02:53:59.999000,0.9846142540420703,1,0.638047708836314,-1.0
2020-06-20 02:54:59.999000,0.9846142540420703,1,0.6383480356018828,-1.0
2020-06-20 02:55:59.999000,1.0069226518142003,0,0.6386484942204438,1.0
2020-06-20 02:56:59.999000,0.9949221435137624,0,0.6389490848285118,0
2020-06-20 02:57:59.999000,0.9829216352133244,0,0.6392498075627903,-1.0
2020-06-20 02:58:59.999000,1.0052300329854544,0,0.6393636264035729,1.0
2020-06-20 02:59:59.999000,0.9932295246850166,0,0.6394774633987838,0
2020-06-20 03:00:59.999000,1.0043837235710815,2,0.6395913185554625,1.0
2020-06-20 03:01:59.999000,1.0043837235710815,1,0.6397051918806405,1.0
2020-06-20 01:02:59.999000,1.0,1,0.2101632515778172,0,205.94,184.93
2020-06-20 01:03:59.999000,1.0,1,0.21212793591816395,0,205.94,184.93
2020-06-20 01:04:59.999000,0.9882162223544044,0,0.21239843621183008,-1.0,205.94,184.93
2020-06-20 01:05:59.999000,0.9882162223544044,1,0.2126689962070915,-1.0,205.94,184.93
2020-06-20 01:06:59.999000,0.9882162223544044,1,0.2129396159799674,-1.0,205.94,184.93
2020-06-20 01:07:59.999000,0.9882162223544044,1,0.21321029560655858,-1.0,205.94,184.93
2020-06-20 01:08:59.999000,0.9991545557778618,2,0.21329916942179047,0,205.94,184.93
2020-06-20 01:09:59.999000,1.0100928892013192,2,0.21338804861814095,1.0,205.94,184.93
2020-06-20 01:10:59.999000,1.0100928892013192,1,0.2134769331980877,1.0,205.94,184.93
2020-06-20 01:11:59.999000,1.0100928892013192,2,0.21356582316407038,1.0,205.94,184.93
2020-06-20 01:12:59.999000,1.0100928892013192,2,0.21365471851858342,1.0,205.94,184.93
2020-06-20 01:13:59.999000,0.9983091115557234,0,0.21343241831800264,0,205.94,184.93
2020-06-20 01:14:59.999000,1.0092474449791808,2,0.2142105277552452,1.0,205.94,184.93
2020-06-20 01:15:59.999000,1.0092474449791808,2,0.21498934699581235,1.0,205.94,184.93
2020-06-20 01:16:59.999000,1.0092474449791808,2,0.21576887844160222,1.0,205.94,184.93
2020-06-20 01:17:59.999000,0.9974636673335853,0,0.21654912450338104,0,205.94,184.93
2020-06-20 01:18:59.999000,0.9856798896879895,0,0.21717455428891566,-1.0,205.94,184.93
2020-06-20 01:19:59.999000,0.9856798896879895,1,0.2178004050863983,-1.0,205.94,184.93
2020-06-20 01:20:59.999000,0.9966182231114469,2,0.21842667804405905,0,205.94,184.93
2020-06-20 01:21:59.999000,1.0075565565349043,2,0.21905337431333322,1.0,205.94,184.93
